6.0	2.346239802471993	4.903248576347738	14.100984507730221	
6.001	2.347720101724692	4.905740703449533	14.105678751807133	
6.002	2.349200515855451	4.908232587605856	14.110371052464366	
6.003	2.350681044368758	4.910724228030826	14.11506140881417	
6.004	2.352161686769218	4.913215623939112	14.119749819970476	
6.005	2.353642442561543	4.915706774545898	14.124436285048986	
6.006	2.3551233112505745	4.918197679066928	14.129120803167105	
6.007	2.3566042923412645	4.920688336718444	14.133803373444039	
6.008	2.358085385338698	4.9231787467172685	14.138483995000668	
6.009	2.359566589748071	4.92566890828073	14.143162666959633	
6.01	2.361047905074702	4.928158820626676	14.147839388445277	
6.011	2.3625293308240356	4.93064848297354	14.152514158583731	
6.012	2.3640108665016273	4.93313789454026	14.157186976502807	
6.013	2.3654925116131724	4.935627054546311	14.161857841332125	
6.014	2.3669742656644703	4.938115962211708	14.166526752202877	
6.015	2.3684561281614505	4.940604616757	14.171193708248138	
6.016	2.369938098610171	4.943093017403295	14.175858708602668	
6.017	2.371420176516801	4.945581163372211	14.180521752402923	
6.018	2.3729023613876477	4.948069053885917	14.185182838787117	
6.019	2.37438465272913	4.950556688167106	14.189841966895134	
6.02	2.3758670500477956	4.953044065439033	14.194499135868657	
6.021	2.377349552850323	4.955531184925473	14.19915434485105	
6.022	2.3788321606435088	4.95801804585075	14.203807592987403	
6.023	2.3803148729342727	4.960504647439725	14.208458879424514	
6.024	2.3817976892296655	4.962990988917777	14.213108203310924	
6.025	2.3832806090368663	4.96547706951087	14.217755563796889	
6.026	2.384763631863178	4.967962888445476	14.222400960034381	
6.027	2.3862467572160284	4.970448444948589	14.22704439117705	
6.028	2.3877299846029776	4.972933738247796	14.231685856380329	
6.029	2.3892133135316973	4.975418767571181	14.236325354801314	
6.03	2.39069674351002	4.977903532147381	14.24096288559887	
6.031	2.392180274045868	4.9803880312055915	14.245598447933482	
6.032	2.393663904647318	4.982872263975503	14.250232040967454	
6.033	2.3951476348225635	4.985356229687406	14.254863663864692	
6.034	2.39663146407994	4.98783992757209	14.259493315790928	
6.035	2.398115391927898	4.990323356860906	14.26412099591351	
6.036	2.3995994178750277	4.992806516785739	14.26874670340154	
6.037	2.4010835414300433	4.995289406579014	14.273370437425802	
6.038	2.4025677621017985	4.99777202547372	14.277992197158804	
6.039	2.4040520793992637	5.000254372703353	14.28261198177477	
6.04	2.4055364928315517	5.002736447501982	14.287229790449572	
6.041	2.4070210019079106	5.0052182491042005	14.291845622360862	
6.042	2.408505606137709	5.007699776745164	14.296459476687941	
6.043	2.4099903050304543	5.010181029660553	14.301071352611824	
6.044	2.411475098095783	5.0126620070865995	14.30568124931522	
6.045	2.4129599848434715	5.015142708260083	14.31028916598255	
6.046	2.4144449647834247	5.0176231324183265	14.314895101799948	
6.047	2.41593003742568	5.020103278799183	14.319499055955193	
6.048	2.41741520228041	5.022583146641076	14.324101027637786	
6.049	2.418900458857922	5.025062735182953	14.328701016038947	
6.05	2.4203858066686683	5.027542043664319	14.333299020351589	
6.051	2.4218712452232083	5.030021071325209	14.33789503977025	
6.052	2.42335677403227	5.032499817406224	14.342489073491251	
6.053	2.424842392606692	5.0349782811485	14.347081120712524	
6.054	2.426328100457464	5.037456461793705	14.351671180633762	
6.055	2.4278138970957066	5.039934358584096	14.356259252456326	
6.056	2.429299782032676	5.042411970762421	14.360845335383194	
6.057	2.4307857547797687	5.044889297572012	14.36542942861913	
6.058	2.4322718148485114	5.047366338256738	14.370011531370544	
6.059	2.433757961750583	5.04984309206102	14.374591642845534	
6.06	2.435244194997784	5.052319558229815	14.379169762253841	
6.061	2.4367305141020608	5.054795736008629	14.38374588880696	
6.062	2.4382169185755047	5.05727162464353	14.388320021718025	
6.063	2.439703407930332	5.059747223381119	14.392892160201875	
6.064	2.441189981678911	5.062222531468541	14.397462303474976	
6.065	2.4426766393337376	5.064697548153517	14.402030450755529	
6.066	2.44416338040746	5.067172272684281	14.406596601263404	
6.067	2.445650204412863	5.069646704309652	14.411160754220118	
6.068	2.4471371108628683	5.072120842278955	14.415722908848895	
6.069	2.4486240992705377	5.074594685842094	14.420283064374619	
6.07	2.4501111691490824	5.077068234249529	14.42484122002386	
6.071	2.4515983200118505	5.079541486752247	14.429397375024829	
6.072	2.453085551372326	5.08201444260179	14.433951528607443	
6.073	2.4545728627441425	5.084487101050255	14.438503680003294	
6.074	2.4560602536410774	5.086959461350287	14.443053828445601	
6.075	2.4575477235770475	5.0894315227550955	14.44760197316928	
6.076	2.4590352720661097	5.0919032845184065	14.452148113410937	
6.077	2.4605228986224708	5.094374745894529	14.456692248408798	
6.078	2.4620106027604787	5.096845906138304	14.461234377402773	
6.079	2.463498383994628	5.099316764505138	14.465774499634446	
6.08	2.4649862418395503	5.101787320250974	14.470312614347085	
6.081	2.466474175810033	5.104257572632315	14.474848720785559	
6.082	2.467962185420996	5.106727520906216	14.479382818196438	
6.083	2.4694502701875214	5.109197164330277	14.483914905827978	
6.084	2.4709384296248165	5.11166650216266	14.488444982930028	
6.085	2.4724266632482514	5.114135533662065	14.492973048754143	
6.086	2.4739149705733365	5.1166042580877615	14.497499102553547	
6.087	2.4754033511157307	5.119072674699564	14.502023143583077	
6.088	2.476891804391232	5.121540782757824	14.506545171099237	
6.089	2.4783803299157974	5.124008581523477	14.511065184360207	
6.09	2.4798689272055254	5.126476070257981	14.515583182625816	
6.091	2.4813575957766627	5.128943248223381	14.52009916515754	
6.092	2.4828463351456023	5.131410114682226	14.524613131218484	
6.093	2.4843351448288957	5.1338766688976705	14.529125080073426	
